key,0,1,2
543,"27","0","留心增援的敵人"
544,"27","0","配合防護職業打倒單個敵人"
545,"27","0","配合防護職業打倒多個敵人"
546,"27","0","躲避範圍攻擊的同時進行戰鬥"
547,"27","0","打倒增援的敵人"
548,"27","0","靈活運用場地機關"
549,"27","0","治療防護職業"
550,"27","0","治療小隊隊員"
551,"27","0","躲避範圍攻擊的同時進行戰鬥"
552,"27","0","最終訓練"
554,"18","58","榮譽野（碎冰戰）"
556,"8","0","禁忌城邦瑪哈"
557,"3","162","黑渦傳說破艦島"
558,"33","0","水城寶物庫"
559,"10","155","尼德霍格征龍戰"
560,"29","0","雷古拉·范·休著斯追擊戰"
561,"31","156","死者宮殿 地下1～10層"
562,"31","157","死者宮殿 地下11～20層"
563,"31","158","死者宮殿 地下21～30層"
564,"31","159","死者宮殿 地下31～40層"
565,"31","160","死者宮殿 地下41～50層"
566,"10","147","極 尼德霍格征龍戰"
571,"34","176","亡靈府邸鬧鬼莊園"
576,"10","168","女神索菲亞殲滅戰"
577,"10","169","極 女神索菲亞殲滅戰"
578,"3","175","秘本寶庫迦巴勒幻想圖書館"
579,"35","77","九宮幻卡：幻卡對局室"
580,"16","163","亞歷山大機神城 天動之章1"
581,"16","165","亞歷山大機神城 天動之章2"
582,"16","170","亞歷山大機神城 天動之章3"
583,"17","172","亞歷山大機神城 天動之章4"
584,"16","164","亞歷山大零式機神城 天動之章1"
585,"16","166","亞歷山大零式機神城 天動之章2"
586,"16","171","亞歷山大零式機神城 天動之章3"
587,"17","173","亞歷山大零式機神城 天動之章4"
589,"25","0","萌寵之王：PvP（績點賽）"
590,"25","0","萌寵之王：大賽對戰（PvP）"
591,"25","0","萌寵之王：PvP（無績點賽）"
592,"29","192","糾纏不清的宿命"
593,"31","177","死者宮殿 地下51～60層"
594,"31","178","死者宮殿 地下61～70層"
595,"31","179","死者宮殿 地下71～80層"
596,"31","180","死者宮殿 地下81～90層"
597,"31","181","死者宮殿 地下91～100層"
598,"31","182","死者宮殿 地下101～110層"
599,"31","183","死者宮殿 地下111～120層"
600,"31","184","死者宮殿 地下121～130層"
601,"31","185","死者宮殿 地下131～140層"
602,"31","186","死者宮殿 地下141～150層"
603,"31","187","死者宮殿 地下151～160層"
604,"31","188","死者宮殿 地下161～170層"
605,"31","189","死者宮殿 地下171～180層"
606,"31","190","死者宮殿 地下181～190層"
607,"31","191","死者宮殿 地下191～200層"
616,"3","0","海底宮殿紫水宮"
617,"3","201","天山深境索姆阿爾靈峰"
624,"38","131","雲冠群島白晝探索（狩獵專用）"
625,"38","131","雲冠群島黃昏探索（狩獵專用）"
627,"8","0","影之國"
633,"29","206","加爾提諾平原遭遇戰"
637,"10","204","鬼神祖爾宛殲滅戰"
638,"10","205","極 鬼神祖爾宛殲滅戰"
656,"26","0","雲冠群島豐饒神福地"
662,"3","242","惡黨孤城黃金閣"
663,"3","229","修行古剎星導寺"
665,"29","247","魚道現身！"
674,"10","216","須佐之男殲滅戰"
677,"10","217","極 須佐之男殲滅戰"
679,"10","212","神龍殲滅戰"
684,"29","251","尤里安傑的秘策"
688,"29","249","那達慕"
690,"29","0","時空狹縫外緣"
691,"17","243","歐米茄時空狹縫 德爾塔幻境1"
692,"17","241","歐米茄時空狹縫 德爾塔幻境2"
693,"17","234","歐米茄時空狹縫 德爾塔幻境3"
694,"17","236","歐米茄時空狹縫 德爾塔幻境4"
695,"17","244","歐米茄零式時空狹縫 德爾塔幻境1"
696,"17","240","歐米茄零式時空狹縫 德爾塔幻境2"
697,"17","235","歐米茄零式時空狹縫 德爾塔幻境3"
698,"17","237","歐米茄零式時空狹縫 德爾塔幻境4"
705,"29","230","大會開始"
706,"29","231","為了更強"
707,"29","0","抗爭之力"
708,"29","0","海之都路人身首異"
709,"29","209","極惡之人木枯"
710,"29","0","松葉門外之變"
711,"29","0","決戰龜甲島"
712,"33","0","運河寶物庫"
713,"29","0","漆黑的巨龍"
714,"29","0","紅血之龍騎士"
715,"29","0","遙遠的憧憬"
716,"29","0","再次相見"
717,"29","232","原初的戰士"
718,"29","233","燃燒吧高吉"
719,"10","239","吉祥天女殲滅戰"
720,"10","226","極 吉祥天女殲滅戰"
722,"29","0","穿越時空的夙願"
723,"29","0","影隱忍法貼"
725,"33","0","運河寶物庫深層"
729,"39","262","距骨研究所（機動戰）"
730,"10","260","極 神龍殲滅戰"
732,"41","0","禁地優雷卡 常風之地"
733,"17","255","絕 巴哈姆特殲滅戰"
734,"8","0","失落之都拉巴納斯塔"
741,"34","0","良緣儀式"
742,"3","273","紅玉火山獄之蓋"
743,"3","274","瘋狂戰艦無限回廊"
746,"10","269","白虎征魂戰"
748,"17","277","歐米茄時空狹縫 西格瑪幻境1"
749,"17","275","歐米茄時空狹縫 西格瑪幻境2"
750,"17","266","歐米茄時空狹縫 西格瑪幻境3"
751,"17","271","歐米茄時空狹縫 西格瑪幻境4"
752,"17","278","歐米茄零式時空狹縫 西格瑪幻境1"
753,"17","276","歐米茄零式時空狹縫 西格瑪幻境2"
754,"17","267","歐米茄零式時空狹縫 西格瑪幻境3"
755,"17","272","歐米茄零式時空狹縫 西格瑪幻境4"
758,"10","268","極 白虎征魂戰"
761,"10","281","火龍狩獵戰"
762,"10","282","極 火龍狩獵戰"
763,"41","0","禁地優雷卡 恆冰之地"
768,"3","312","風水靈廟岩燕廟"
769,"29","291","拂曉的少年"
776,"8","0","封閉聖塔黎鐸拉納大燈塔"
777,"17","292","絕 究極武器破壞作戰"
778,"10","284","月讀殲滅戰"
779,"10","283","極 月讀殲滅戰"
788,"3","333","污染庭園聖茉夏娜植物園"
790,"43","0","災厄重現軍事演習"
791,"39","355","隱塞（機動戰）"
792,"44","0","登高跳跳樂大挑戰"
794,"33","341","運河寶物庫神殿"
795,"41","0","禁地優雷卡 湧火之地"
796,"45","0","出道戰"
797,"29","336","楔石洞"
798,"17","331","歐米茄時空狹縫 阿爾法幻境1"
799,"17","337","歐米茄時空狹縫 阿爾法幻境2"
800,"17","339","歐米茄時空狹縫 阿爾法幻境3"
801,"17","328","歐米茄時空狹縫 阿爾法幻境4"
802,"17","332","歐米茄零式時空狹縫 阿爾法幻境1"
803,"17","338","歐米茄零式時空狹縫 阿爾法幻境2"
804,"17","340","歐米茄零式時空狹縫 阿爾法幻境3"
805,"17","329","歐米茄零式時空狹縫 阿爾法幻境4"
806,"10","327","真 保鑣殲滅戰"
810,"10","334","朱雀征魂戰"
811,"10","335","極 朱雀征魂戰"
821,"3","417","水妖幻園多恩美格禁園"
822,"3","293","偽造天界格魯格火山"
823,"3","374","文明古跡奇坦那神影洞"
824,"10","361","青龍征魂戰"
825,"10","362","極 青龍征魂戰"
826,"8","0","樂欲之所甌博訥修道院"
827,"41","0","禁地優雷卡 豐水之地"
830,"29","367","英雄挽歌"
834,"29","371","風之使者"
836,"3","0","避暑離宮馬利卡大井"
837,"3","370","殺戮鄉村水灘村"
838,"3","373","末日暗影亞馬烏羅提"
840,"3","375","異界遺構希爾科斯孿晶塔"
841,"3","309","創造機構阿尼德羅學院"
845,"10","393","緹坦妮雅殲滅戰"
846,"10","395","無瑕靈君殲滅戰"
847,"10","379","黑迪斯殲滅戰"
848,"10","396","極 無瑕靈君殲滅戰"
849,"17","386","伊甸希望樂園 覺醒之章1"
850,"17","377","伊甸希望樂園 覺醒之章2"
851,"17","382","伊甸希望樂園 覺醒之章3"
852,"17","380","伊甸希望樂園 覺醒之章4"
853,"17","387","伊甸零式希望樂園 覺醒之章1"
854,"17","378","伊甸零式希望樂園 覺醒之章2"
855,"17","383","伊甸零式希望樂園 覺醒之章3"
856,"17","381","伊甸零式希望樂園 覺醒之章4"
858,"10","394","極 緹坦妮雅殲滅戰"
859,"29","376","機關、詛咒、劇毒與……"
860,"29","413","廢都拿巴示艾蘭"
873,"29","389","搖擺的天平"
874,"29","399","古代大再生魔法"
875,"29","397","勇敢的獵人"
876,"29","401","奈貝爾特的後悔"
879,"33","409","夢羽寶境"
882,"8","0","複製工廠廢墟"
884,"3","419","魔法宮殿宇宙宮"
885,"10","427","極 黑迪斯殲滅戰"
887,"17","428","絕 亞歷山大殲滅戰"
888,"18","817","昂薩哈凱爾（競爭戰）"
893,"29","430","純白誓約、漆黑密約"
894,"29","431","我心依舊"
897,"10","434","紅寶石武器破壞作戰"
898,"3","432","黑風海底阿尼德羅追憶館"
899,"44","0","登高跳跳樂大挑戰"
900,"46","446","出海垂釣"
901,"47","445","天上福地雲冠群島"
902,"17","443","伊甸希望樂園 共鳴之章1"
903,"17","441","伊甸希望樂園 共鳴之章2"
904,"17","447","伊甸希望樂園 共鳴之章3"
905,"17","436","伊甸希望樂園 共鳴之章4"
906,"17","444","伊甸零式希望樂園 共鳴之章1"
907,"17","442","伊甸零式希望樂園 共鳴之章2"
908,"17","448","伊甸零式希望樂園 共鳴之章3"
909,"17","437","伊甸零式希望樂園 共鳴之章4"
911,"29","0","博茲雅堡壘蒸發事件"
912,"10","435","極 紅寶石武器破壞作戰"
913,"10","449","極 博茲雅堡壘追憶戰"
914,"29","433","英雄無法安息"
916,"3","463","漆黑決戰諾弗蘭特"
917,"8","0","人偶軍事基地"
920,"48","0","南方博茲雅戰線"
922,"10","456","光之戰士殲滅戰"
923,"10","457","極 光之戰士殲滅戰"
924,"33","482","夢羽寶殿"
925,"29","477","飛翔吧，前往維爾利特！"
926,"29","478","飛翔吧，前往維爾利特！"
929,"47","445","天上福地雲冠群島"
932,"29","480","褪色的記憶"
933,"3","497","魔術工坊瑪托雅工作室"
934,"10","498","綠寶石武器破壞作戰"
935,"10","499","極 綠寶石武器破壞作戰"
936,"52","0","女王古殿"
937,"53","0","零式女王古殿"
938,"3","525","黃金平原帕戈爾贊草原"
939,"47","445","天上福地雲冠群島"
940,"50","0","九宮幻卡：官方錦標賽"
941,"51","0","九宮幻卡：錦標賽對局室"
942,"17","504","伊甸希望樂園 再生之章1"
943,"17","502","伊甸希望樂園 再生之章2"
944,"17","500","伊甸希望樂園 再生之章3"
945,"17","511","伊甸希望樂園 再生之章4"
946,"17","505","伊甸零式希望樂園 再生之章1"
947,"17","503","伊甸零式希望樂園 再生之章2"
948,"17","501","伊甸零式希望樂園 再生之章3"
949,"17","512","伊甸零式希望樂園 再生之章4"
950,"10","537","鑽石武器捕獲作戰"
951,"10","538","極 鑽石武器捕獲作戰"
952,"3","550","異形樓閣佐特塔"
954,"29","508","威爾布蘭德揚帆起航"
955,"29","509","神佑女王"
966,"8","0","希望之砲臺：“塔”"
968,"17","582","絕 龍詩戰爭"
969,"3","548","魔導神門巴別塔"
970,"3","558","末日樹海萬相森國"
973,"3","549","最終幻想末世終跡"
974,"3","554","創造環境極北造物院"
975,"48","0","扎杜諾爾高原"
976,"3","553","樂園都市笑笑鎮"
977,"29","555","死鬥至黎明"
978,"3","556","星海深幽尋因星晶鏡"
986,"3","551","電腦夢境斯提格瑪四"
992,"10","595","佐狄亞克殲滅戰"
993,"10","598","極 佐狄亞克殲滅戰"
994,"34","0","滑稽靈殿鬧鬼盛宴"
995,"10","568","海德林殲滅戰"
996,"10","569","極 海德林殲滅戰"
997,"10","567","終結之戰"
998,"10","610","終極之戰"
1000,"33","585","驚奇百寶城"
1002,"17","572","萬魔殿 邊境之獄1"
1003,"17","573","零式萬魔殿 邊境之獄1"
1004,"17","565","萬魔殿 邊境之獄2"
1005,"17","566","零式萬魔殿 邊境之獄2"
1006,"17","591","萬魔殿 邊境之獄3"
1007,"17","592","零式萬魔殿 邊境之獄3"
1008,"17","588","萬魔殿 邊境之獄4"
1009,"17","589","零式萬魔殿 邊境之獄4"
1010,"29","562","踏破風雪"
1011,"29","563","無盡寒夜"
1012,"29","564","擴散的末日"
1013,"29","584","曉月之終途"
1014,"29","594","上一任阿謝姆的教導"
1015,"29","593","未來之路"
1016,"29","561","駛向融合的巨輪"
1017,"29","590","英魂安息"
1018,"29","599","仰望蒼天，不斷邁進"
1019,"29","596","目送生者前行"
1020,"29","586","大鐮的意義"
1021,"29","587","暗殺道"
1022,"29","559","賢者的短杖"
1023,"29","560","生命瞬逝，術道恆久"
1036,"3","24","天然要害沙斯塔夏溶洞"
1037,"3","28","地下靈殿塔姆·塔拉墓園"
1038,"3","603","封鎖坑道銅鈴銅山"
1039,"3","31","監獄廢墟托托·拉克千獄"
1040,"3","602","名門府邸靜語莊園"
1041,"3","25","休養勝地布雷福洛克斯野營地"
1042,"3","12","對龍城塞石衛塔"
1043,"3","611","神兵要塞帝國南方堡"
1044,"3","605","最終決戰天幕魔導城"
1045,"10","5","伊弗利特討伐戰"
1046,"10","6","泰坦討伐戰"
1047,"10","10","迦樓羅討伐戰"
1048,"10","618","究極武器破壞作戰"
1049,"29","620","里塔提恩強攻戰"
1050,"3","607","近東秘寶阿爾扎達爾海底遺跡群"
1051,"29","604","涅爾瓦的帝國"
1052,"29","616","拉哈布雷亞討伐戰"
1054,"8","0","燦爛神域阿格萊亞"
1062,"3","634","凜冽洞天披雪大冰壁"
1063,"3","626","幻龍殘骸密約之塔"
1064,"3","111","天山絕頂索姆阿爾靈峰"
1065,"3","627","邪龍王座龍巢神殿"
1066,"3","93","聖教中樞伊修加爾德教皇廳"
1067,"10","625","善王莫古爾·莫古XII世殲滅戰"
1068,"29","654","皇都伊修加爾德保衛戰"
1069,"4","0","多變迷宮 希拉狄哈水道"
1070,"3","628","異界孤城特羅亞宮廷"
1071,"10","629","巴爾巴莉希亞殲滅戰"
1072,"10","630","極 巴爾巴莉希亞殲滅戰"
1075,"57","645","異聞迷宮 異聞希拉狄哈水道"
1076,"58","649","異聞迷宮 零式異聞希拉狄哈水道"
1081,"17","641","萬魔殿 煉淨之獄1"
1082,"17","642","零式萬魔殿 煉淨之獄1"
1083,"17","632","萬魔殿 煉淨之獄2"
1084,"17","633","零式萬魔殿 煉淨之獄2"
1085,"17","643","萬魔殿 煉淨之獄3"
1086,"17","644","零式萬魔殿 煉淨之獄3"
1087,"17","639","萬魔殿 煉淨之獄4"
1088,"17","640","零式萬魔殿 煉淨之獄4"
1091,"29","631","失傳的力量"
1095,"10","688","盧比坎特殲滅戰"
1096,"10","689","極 盧比坎特殲滅戰"
1097,"3","655","雪山奧窟冥魂石洞"
1098,"44","0","登高跳跳樂大挑戰"
1099,"31","669","正統優雷卡 地下1～10層"
1100,"31","670","正統優雷卡 地下11～20層"
1101,"31","671","正統優雷卡 地下21～30層"
1102,"31","672","正統優雷卡 地下31～40層"
1103,"31","673","正統優雷卡 地下41～50層"
1104,"31","674","正統優雷卡 地下51～60層"
1105,"31","675","正統優雷卡 地下61～70層"
1106,"31","676","正統優雷卡 地下71～80層"
1107,"31","677","正統優雷卡 地下81～90層"
1108,"31","678","正統優雷卡 地下91～100層"
1109,"3","90","學識寶庫迦巴勒幻想圖書館"
1110,"3","681","蒼天聖戰 魔科學研究所"
1111,"3","666","星海空間顛倒塔"
1112,"3","667","天龍宮殿憶罪宮"
1113,"3","668","險峻峽谷塞爾法特爾溪谷"
1114,"3","202","堅牢鐵壁巴埃薩長城"
1115,"29","665","充滿活力的父子"
1118,"8","657","喜悅神域歐芙洛緒涅"
1120,"29","682","未料想過的交易"
1122,"17","687","絕 歐米茄驗證戰"
1123,"33","664","厄爾庇斯育體寶殿"
1126,"3","690","間歇靈泉哈姆島"
1127,"27","784","處理顯示標記的攻擊"
1128,"27","785","處理在地面顯示預兆的攻擊"
1129,"27","786","處理各種攻擊"
1136,"10","740","阿修羅殲滅戰"
1137,"4","0","多變迷宮 六根山"
1140,"10","712","高貝扎殲滅戰"
1141,"10","713","極 高貝扎殲滅戰"
1142,"3","228","漂流海域賽蓮海"
1143,"3","215","試煉行路巴兒達木霸道"
1144,"3","0","解放決戰多瑪王城"
1145,"3","694","巨砲要塞帝國白山堡"
1146,"3","227","紅蓮決戰阿拉米格"
1147,"17","710","萬魔殿 荒天之獄1"
1148,"17","711","零式萬魔殿 荒天之獄1"
1149,"17","709","萬魔殿 荒天之獄2"
1150,"17","714","零式萬魔殿 荒天之獄2"
1151,"17","706","萬魔殿 荒天之獄3"
1152,"17","707","零式萬魔殿 荒天之獄3"
1153,"17","704","萬魔殿 荒天之獄4"
1154,"17","705","零式萬魔殿 荒天之獄4"
1155,"57","696","異聞迷宮 異聞六根山"
1156,"58","700","異聞迷宮 零式異聞六根山"
1163,"46","0","出海垂釣"
1164,"3","733","異界深淵月面地下溪谷"
1165,"59","739","金碟巨豆中心"
1166,"29","734","縱使前路獄火焰毒"
1167,"3","749","叢林激流生息河岸"
1168,"10","737","澤羅姆斯殲滅戰"
1169,"10","738","極 澤羅姆斯殲滅戰"
1172,"3","261","沉沒神殿斯卡拉遺跡"
1173,"3","330","死亡大地終末焦土"
1174,"3","368","國境防線基姆利特暗區"
1176,"4","0","多變迷宮 阿羅阿羅島"
1177,"29","735","那雙眼中映出的是"
1178,"8","727","榮華神域塔利亞"
1179,"57","718","異聞迷宮 異聞阿羅阿羅島"
1180,"58","722","異聞迷宮 零式異聞阿羅阿羅島"
1193,"3","743","通天絕壁沃克佐莫山"
1194,"3","747","神聖禁地深空天坑"
1195,"10","753","艷翼蛇鳥殲滅戰"
1196,"10","754","極 艷翼蛇鳥殲滅戰"
1198,"3","748","前哨基地先鋒營"
1199,"3","756","記憶幻想亞歷山德里亞"
1200,"10","750","佐拉加殲滅戰"
1201,"10","751","極 佐拉加殲滅戰"
1202,"10","760","永恆女王殲滅戰"
1203,"3","745","荒野秘境仙人掌谷"
1204,"3","679","惡夢樂園迷途鬼區"
1208,"3","742","魂魄工廠創生設施"
1210,"29","764","一位國王，一位父親"
1211,"29","765","為守護笑容而戰"
1212,"29","757","友之試煉"
1213,"29","766","守護者還是毀滅者"
1214,"29","783","不論酣睡還是無眠"
1215,"29","752","劇毒與復原的巔峰對決"
1216,"29","761","無可指摘的獵人"
1217,"29","779","打倒！沙爾托菲特盜賊團"
1218,"29","781","祭器創造的假像"
1233,"29","780","旅行畫家的森都旅程"
1234,"29","778","旅行畫家的幻想旅程"
1235,"29","768","毒蛇劍士的使命"
1236,"29","769","圖拉爾威爪獵手"
1245,"3","787","魔獸領域日影地修練所"
1267,"3","836","古代遺跡喀恩埋沒聖堂"
